,ctx-lh-7Networks_LH_Vis_1,ctx-lh-7Networks_LH_Vis_2,ctx-lh-7Networks_LH_Vis_3,ctx-lh-7Networks_LH_Vis_4,ctx-lh-7Networks_LH_Vis_5,ctx-lh-7Networks_LH_Vis_6,ctx-lh-7Networks_LH_Vis_7,ctx-lh-7Networks_LH_Vis_8,ctx-lh-7Networks_LH_Vis_9,ctx-lh-7Networks_LH_SomMot_1,ctx-lh-7Networks_LH_SomMot_2,ctx-lh-7Networks_LH_SomMot_3,ctx-lh-7Networks_LH_SomMot_4,ctx-lh-7Networks_LH_SomMot_5,ctx-lh-7Networks_LH_SomMot_6,ctx-lh-7Networks_LH_DorsAttn_Post_1,ctx-lh-7Networks_LH_DorsAttn_Post_2,ctx-lh-7Networks_LH_DorsAttn_Post_3,ctx-lh-7Networks_LH_DorsAttn_Post_4,ctx-lh-7Networks_LH_DorsAttn_Post_5,ctx-lh-7Networks_LH_DorsAttn_Post_6,ctx-lh-7Networks_LH_DorsAttn_PrCv_1,ctx-lh-7Networks_LH_DorsAttn_FEF_1,ctx-lh-7Networks_LH_SalVentAttn_ParOper_1,ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_1,ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_2,ctx-lh-7Networks_LH_SalVentAttn_PFCl_1,ctx-lh-7Networks_LH_SalVentAttn_Med_1,ctx-lh-7Networks_LH_SalVentAttn_Med_2,ctx-lh-7Networks_LH_SalVentAttn_Med_3,ctx-lh-7Networks_LH_Limbic_OFC_1,ctx-lh-7Networks_LH_Limbic_TempPole_1,ctx-lh-7Networks_LH_Limbic_TempPole_2,ctx-lh-7Networks_LH_Cont_Par_1,ctx-lh-7Networks_LH_Cont_PFCl_1,ctx-lh-7Networks_LH_Cont_pCun_1,ctx-lh-7Networks_LH_Cont_Cing_1,ctx-lh-7Networks_LH_Default_Temp_1,ctx-lh-7Networks_LH_Default_Temp_2,ctx-lh-7Networks_LH_Default_Par_1,ctx-lh-7Networks_LH_Default_Par_2,ctx-lh-7Networks_LH_Default_PFC_1,ctx-lh-7Networks_LH_Default_PFC_2,ctx-lh-7Networks_LH_Default_PFC_3,ctx-lh-7Networks_LH_Default_PFC_4,ctx-lh-7Networks_LH_Default_PFC_5,ctx-lh-7Networks_LH_Default_PFC_6,ctx-lh-7Networks_LH_Default_PFC_7,ctx-lh-7Networks_LH_Default_pCunPCC_1,ctx-lh-7Networks_LH_Default_pCunPCC_2,ctx-rh-7Networks_RH_Vis_1,ctx-rh-7Networks_RH_Vis_2,ctx-rh-7Networks_RH_Vis_3,ctx-rh-7Networks_RH_Vis_4,ctx-rh-7Networks_RH_Vis_5,ctx-rh-7Networks_RH_Vis_6,ctx-rh-7Networks_RH_Vis_7,ctx-rh-7Networks_RH_Vis_8,ctx-rh-7Networks_RH_SomMot_1,ctx-rh-7Networks_RH_SomMot_2,ctx-rh-7Networks_RH_SomMot_3,ctx-rh-7Networks_RH_SomMot_4,ctx-rh-7Networks_RH_SomMot_5,ctx-rh-7Networks_RH_SomMot_6,ctx-rh-7Networks_RH_SomMot_7,ctx-rh-7Networks_RH_SomMot_8,ctx-rh-7Networks_RH_DorsAttn_Post_1,ctx-rh-7Networks_RH_DorsAttn_Post_2,ctx-rh-7Networks_RH_DorsAttn_Post_3,ctx-rh-7Networks_RH_DorsAttn_Post_4,ctx-rh-7Networks_RH_DorsAttn_Post_5,ctx-rh-7Networks_RH_DorsAttn_PrCv_1,ctx-rh-7Networks_RH_DorsAttn_FEF_1,ctx-rh-7Networks_RH_SalVentAttn_TempOccPar_1,ctx-rh-7Networks_RH_SalVentAttn_TempOccPar_2,ctx-rh-7Networks_RH_SalVentAttn_FrOperIns_1,ctx-rh-7Networks_RH_SalVentAttn_Med_1,ctx-rh-7Networks_RH_SalVentAttn_Med_2,ctx-rh-7Networks_RH_Limbic_OFC_1,ctx-rh-7Networks_RH_Limbic_TempPole_1,ctx-rh-7Networks_RH_Cont_Par_1,ctx-rh-7Networks_RH_Cont_Par_2,ctx-rh-7Networks_RH_Cont_PFCl_1,ctx-rh-7Networks_RH_Cont_PFCl_2,ctx-rh-7Networks_RH_Cont_PFCl_3,ctx-rh-7Networks_RH_Cont_PFCl_4,ctx-rh-7Networks_RH_Cont_Cing_1,ctx-rh-7Networks_RH_Cont_PFCmp_1,ctx-rh-7Networks_RH_Cont_pCun_1,ctx-rh-7Networks_RH_Default_Par_1,ctx-rh-7Networks_RH_Default_Temp_1,ctx-rh-7Networks_RH_Default_Temp_2,ctx-rh-7Networks_RH_Default_Temp_3,ctx-rh-7Networks_RH_Default_PFCv_1,ctx-rh-7Networks_RH_Default_PFCv_2,ctx-rh-7Networks_RH_Default_PFCdPFCm_1,ctx-rh-7Networks_RH_Default_PFCdPFCm_2,ctx-rh-7Networks_RH_Default_PFCdPFCm_3,ctx-rh-7Networks_RH_Default_pCunPCC_1,ctx-rh-7Networks_RH_Default_pCunPCC_2
ctx-lh-7Networks_LH_DorsAttn_Post_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002599033909246892,,0.024094034258288228,0.0380133609949444,,,,,,,,,,,,,,,,,,0.021168914116725637,,,,,0.0032204059942438365,0.046320616661310966,,0.03956505862941964,,,,,,,,,,,0.02853549811880207,,,,0.019395351328615272,,,,,,0.0023313871731513915,,,,,,0.046320616661310966,,0.03651376036099138,,,,,
ctx-lh-7Networks_LH_DorsAttn_Post_4,,,,,,,,,,,,,,,,,,,,,,,,2.569799165479285e-05,0.011779502975223384,,0.019395351328615272,0.000701231682417363,0.004186557104848733,,,,0.006609731925733668,,,,0.02308223330559153,,,,,,,,,,,,,,,,,0.024094034258288228,0.0004310044643046125,,,,,,,,,0.008445251734226958,,,,0.0009995886727753502,,,,0.019395351328615272,,0.046320616661310966,0.0380133609949444,0.021168914116725637,0.0008890713688824641,,,,0.00022931563708415573,,,0.03956505862941964,0.02853549811880207,,,0.03366543713163449,,,0.03651376036099138,,,,0.016978690494700865,,,,,
ctx-lh-7Networks_LH_DorsAttn_Post_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011240917881326995,,,,0.007662351611199769,,,,,,,,,,,,,,,,,0.044546588291822196,,,,,,,,,,0.046320616661310966,,,,,,,,,,,,,,,,,0.0380133609949444,0.00628893171592447,,,,,0.00040510581128062287,,,,,,,,,,,,,
ctx-lh-7Networks_LH_DorsAttn_Post_6,,,,,,,,,,,,,,,,,,,,,,,,0.0006218285203803501,,,0.0003576138871457651,,,,,,,,,,0.022107563101833046,,,,,,,,,,,,0.014169824667068898,,,,,,,,,,,0.014830588751672915,,,,0.03651376036099138,0.001412105778652998,,,,,,,0.00929898867180751,,,,0.027363643840622925,,,,,9.72339741876702e-05,,,0.009754098991014933,6.696195237104145e-06,,0.002894524527175722,,,0.044546588291822196,,,,,0.00929898867180751,,,,,
ctx-lh-7Networks_LH_DorsAttn_PrCv_1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005853447801755636,,,,0.016978690494700865,,,,,,,,,,,,0.02853549811880207,,,,,,,,,,,,0.010228970779554054,0.03231405594572981,,0.031009455392629528,0.0032204059942438365,,,,,,,,,,,0.014169824667068898,,,0.0380133609949444,0.010228970779554054,,,0.031009455392629528,,,,,,,,,,,,,,,,,,0.042830268985840705,,,,,,
ctx-lh-7Networks_LH_DorsAttn_FEF_1,,,,,,,,,,,,,,,,,,,,,,,,0.042830268985840705,,,,,0.011779502975223384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01623409845467201,,,,,,,,0.00011897316174159187,0.03651376036099138,,,,,0.0017689973181735173,,,0.01072432881873816,,,,,,,,,,
ctx-lh-7Networks_LH_SalVentAttn_ParOper_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012340869575244072,0.012925823842131371,0.03651376036099138,,,,,,,,,0.0005508633302408238,0.02623357562333598,,,,0.0297503558370302,,,,,0.008862934777259504,0.02853549811880207,0.011779502975223384,0.02853549811880207,0.008862934777259504,0.005982224468176302,0.00016569510961101828,,,0.005982224468176302,3.189948529247522e-05,0.012925823842131371,9.72339741876702e-05,6.911528617355815e-05,0.0002778404438307931,,9.72339741876702e-05,,,0.042830268985840705,,,,,,,,0.020265198738848817,0.03231405594572981,,,,,,0.0297503558370302,,,,,,,,0.0072958582277956804,,,,,,
ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019395351328615272,,,,,,,,0.046320616661310966,,,0.03506489874013072,,0.004885767666160023,,0.048153799374615905,0.03651376036099138,,,,,,,,0.015518375891223726,0.048153799374615905,,,,,,,,,,,,,,,,0.03651376036099138,,,,,,0.042830268985840705,0.01353519282795869,0.027363643840622925,,,,,,,,,,,,,,0.02308223330559153,0.03956505862941964,0.01353519282795869,0.0297503558370302,,,
ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008862934777259504,,,0.02853549811880207,,0.004408828303042926,0.002461881971976682,0.0002445289459721621,,,,,,,0.02853549811880207,,,,,0.014169824667068898,,,,,,,,0.0046417502128029715,0.046320616661310966,,0.005982224468176302,,,0.006609731925733668,0.007662351611199769,,,0.014169824667068898,,,0.006609731925733668,,,,0.00628893171592447,,,,0.01623409845467201,,,,,,,,0.046320616661310966,,0.01623409845467201,,,,,,,,0.005689069850838612,,,,,,
ctx-lh-7Networks_LH_SalVentAttn_PFCl_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02514409732983272,,,,,,,,,,,,,,0.03506489874013072,,,,,,0.00011126235826838468,0.01775310785302925,0.031009455392629528,0.0006604205128388686,0.005408944277148045,0.005408944277148045,0.042830268985840705,,0.012925823842131371,0.0001769103930814509,0.002207259662154964,0.001977000834699633,5.45061318429021e-07,3.3146551634339514e-06,,0.0006604205128388686,,,0.0013339239317909815,,,,,,,,,,,,,,,0.0380133609949444,,,,,,,,0.014830588751672915,,,,,,
ctx-lh-7Networks_LH_SalVentAttn_Med_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031009455392629528,,0.009754098991014933,,,,,,,,,0.011240917881326995,,,,,,,,,,,,,,0.01775310785302925,,0.02308223330559153,,,,8.488860344421646e-05,0.016978690494700865,0.00029604933560564863,0.0001769103930814509,0.00628893171592447,,0.00021499467103624839,,,,,,,,0.021168914116725637,,,0.046320616661310966,0.008445251734226958,,,,,,,,,,,,,,0.022107563101833046,,,,,,
ctx-lh-7Networks_LH_SalVentAttn_Med_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048153799374615905,0.041170229778411886,0.004186557104848733,,,,,,,,,0.008445251734226958,,0.03506489874013072,,,,,,,0.027363643840622925,,,,,0.03231405594572981,0.014169824667068898,0.008862934777259504,,,,0.014830588751672915,0.01775310785302925,0.020265198738848817,0.01623409845467201,,,0.0002778404438307931,,0.03231405594572981,,,,,,,,,,0.009754098991014933,0.022107563101833046,,,,,,,,,,,,,0.01855832824586898,,0.014169824667068898,,,,
ctx-lh-7Networks_LH_SalVentAttn_Med_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03651376036099138,,,,,,,,,,,,0.03506489874013072,,,,,,,
ctx-lh-7Networks_LH_Limbic_OFC_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02853549811880207,0.000942829912110944,,,,,,,,,,,0.022107563101833046,,,0.002089220396927576,0.0007443781112388831,0.0297503558370302,0.046320616661310966,,,,,,,0.021168914116725637,,,,,,,,,,,,,,,
ctx-lh-7Networks_LH_Limbic_TempPole_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014169824667068898,,,,,0.024094034258288228,0.01072432881873816,,,,,,,,,,,,,,,,,,0.027363643840622925,,,,,,,,,,,,,,,,,,,,,,0.03956505862941964,,,,,,,,,,,,,,,
ctx-lh-7Networks_LH_Limbic_TempPole_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03651376036099138,,,,,,,,0.0380133609949444,,,,,,,,,,,,,,,,,,0.01623409845467201,0.0014944964461773638,,,,0.042830268985840705,,,,0.01353519282795869,,,,0.01855832824586898,,0.048153799374615905,0.019395351328615272,0.005141340577032093,0.027363643840622925,,,0.03956505862941964,,,0.03651376036099138,0.0006218285203803501,,0.01623409845467201,,,,0.021168914116725637,,,,,,0.03366543713163449,,,
