,ctx-lh-7Networks_LH_Vis_1,ctx-lh-7Networks_LH_Vis_2,ctx-lh-7Networks_LH_Vis_3,ctx-lh-7Networks_LH_Vis_4,ctx-lh-7Networks_LH_Vis_5,ctx-lh-7Networks_LH_Vis_6,ctx-lh-7Networks_LH_Vis_7,ctx-lh-7Networks_LH_Vis_8,ctx-lh-7Networks_LH_Vis_9,ctx-lh-7Networks_LH_SomMot_1,ctx-lh-7Networks_LH_SomMot_2,ctx-lh-7Networks_LH_SomMot_3,ctx-lh-7Networks_LH_SomMot_4,ctx-lh-7Networks_LH_SomMot_5,ctx-lh-7Networks_LH_SomMot_6,ctx-lh-7Networks_LH_DorsAttn_Post_1,ctx-lh-7Networks_LH_DorsAttn_Post_2,ctx-lh-7Networks_LH_DorsAttn_Post_3,ctx-lh-7Networks_LH_DorsAttn_Post_4,ctx-lh-7Networks_LH_DorsAttn_Post_5,ctx-lh-7Networks_LH_DorsAttn_Post_6,ctx-lh-7Networks_LH_DorsAttn_PrCv_1,ctx-lh-7Networks_LH_DorsAttn_FEF_1,ctx-lh-7Networks_LH_SalVentAttn_ParOper_1,ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_1,ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_2,ctx-lh-7Networks_LH_SalVentAttn_PFCl_1,ctx-lh-7Networks_LH_SalVentAttn_Med_1,ctx-lh-7Networks_LH_SalVentAttn_Med_2,ctx-lh-7Networks_LH_SalVentAttn_Med_3,ctx-lh-7Networks_LH_Limbic_OFC_1,ctx-lh-7Networks_LH_Limbic_TempPole_1,ctx-lh-7Networks_LH_Limbic_TempPole_2,ctx-lh-7Networks_LH_Cont_Par_1,ctx-lh-7Networks_LH_Cont_PFCl_1,ctx-lh-7Networks_LH_Cont_pCun_1,ctx-lh-7Networks_LH_Cont_Cing_1,ctx-lh-7Networks_LH_Default_Temp_1,ctx-lh-7Networks_LH_Default_Temp_2,ctx-lh-7Networks_LH_Default_Par_1,ctx-lh-7Networks_LH_Default_Par_2,ctx-lh-7Networks_LH_Default_PFC_1,ctx-lh-7Networks_LH_Default_PFC_2,ctx-lh-7Networks_LH_Default_PFC_3,ctx-lh-7Networks_LH_Default_PFC_4,ctx-lh-7Networks_LH_Default_PFC_5,ctx-lh-7Networks_LH_Default_PFC_6,ctx-lh-7Networks_LH_Default_PFC_7,ctx-lh-7Networks_LH_Default_pCunPCC_1,ctx-lh-7Networks_LH_Default_pCunPCC_2,ctx-rh-7Networks_RH_Vis_1,ctx-rh-7Networks_RH_Vis_2,ctx-rh-7Networks_RH_Vis_3,ctx-rh-7Networks_RH_Vis_4,ctx-rh-7Networks_RH_Vis_5,ctx-rh-7Networks_RH_Vis_6,ctx-rh-7Networks_RH_Vis_7,ctx-rh-7Networks_RH_Vis_8,ctx-rh-7Networks_RH_SomMot_1,ctx-rh-7Networks_RH_SomMot_2,ctx-rh-7Networks_RH_SomMot_3,ctx-rh-7Networks_RH_SomMot_4,ctx-rh-7Networks_RH_SomMot_5,ctx-rh-7Networks_RH_SomMot_6,ctx-rh-7Networks_RH_SomMot_7,ctx-rh-7Networks_RH_SomMot_8,ctx-rh-7Networks_RH_DorsAttn_Post_1,ctx-rh-7Networks_RH_DorsAttn_Post_2,ctx-rh-7Networks_RH_DorsAttn_Post_3,ctx-rh-7Networks_RH_DorsAttn_Post_4,ctx-rh-7Networks_RH_DorsAttn_Post_5,ctx-rh-7Networks_RH_DorsAttn_PrCv_1,ctx-rh-7Networks_RH_DorsAttn_FEF_1,ctx-rh-7Networks_RH_SalVentAttn_TempOccPar_1,ctx-rh-7Networks_RH_SalVentAttn_TempOccPar_2,ctx-rh-7Networks_RH_SalVentAttn_FrOperIns_1,ctx-rh-7Networks_RH_SalVentAttn_Med_1,ctx-rh-7Networks_RH_SalVentAttn_Med_2,ctx-rh-7Networks_RH_Limbic_OFC_1,ctx-rh-7Networks_RH_Limbic_TempPole_1,ctx-rh-7Networks_RH_Cont_Par_1,ctx-rh-7Networks_RH_Cont_Par_2,ctx-rh-7Networks_RH_Cont_PFCl_1,ctx-rh-7Networks_RH_Cont_PFCl_2,ctx-rh-7Networks_RH_Cont_PFCl_3,ctx-rh-7Networks_RH_Cont_PFCl_4,ctx-rh-7Networks_RH_Cont_Cing_1,ctx-rh-7Networks_RH_Cont_PFCmp_1,ctx-rh-7Networks_RH_Cont_pCun_1,ctx-rh-7Networks_RH_Default_Par_1,ctx-rh-7Networks_RH_Default_Temp_1,ctx-rh-7Networks_RH_Default_Temp_2,ctx-rh-7Networks_RH_Default_Temp_3,ctx-rh-7Networks_RH_Default_PFCv_1,ctx-rh-7Networks_RH_Default_PFCv_2,ctx-rh-7Networks_RH_Default_PFCdPFCm_1,ctx-rh-7Networks_RH_Default_PFCdPFCm_2,ctx-rh-7Networks_RH_Default_PFCdPFCm_3,ctx-rh-7Networks_RH_Default_pCunPCC_1,ctx-rh-7Networks_RH_Default_pCunPCC_2
ctx-lh-7Networks_LH_SomMot_2,,,,,,,,,,,,0.01488310791441764,,,0.016100253803623156,0.0390624565377873,,0.008409565893929011,0.017404167433785263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02359156579379258,0.013209517876306351,,0.043319497323191763,,0.00014283122894614573,1.603428434407926e-05,,0.030492242959658585,0.0006278998799150822,,,0.024485719460620933,0.029410833419844074,0.0013474799922008078,,0.03160767737431865,0.005009081350784695,0.0004107138925234042,,,,,,,,,,,,,0.0018074215389886714,,0.01488310791441764,,,0.0390624565377873,,,,,,,,,,,,
ctx-lh-7Networks_LH_SomMot_3,,,,,,,,,,,,,,,,0.021077211149259905,,0.00318700150789054,,,,,,,,0.012188493776012015,,,,,,,,,,,,,,0.028362624148842053,,,0.022725920181403885,,,,,0.0009978456717863295,,,,0.00013485458583526748,0.00021244401596470653,0.018090233147435783,0.024485719460620933,0.018090233147435783,0.00048226007847722486,2.347853967147627e-05,,,0.029410833419844074,,,,0.013209517876306351,,,,,0.00034919249072262477,,,,,,,,,,,,,0.025409132332412838,,,0.005009081350784695,,0.008409565893929011,,,,,,,0.02359156579379258,0.020292708184530762,0.0008565196012783718,,,
ctx-lh-7Networks_LH_SomMot_4,,,,,,,,,,,,,,,,,,0.0010495655509336838,,,,,,0.0011605350727914708,,,,,,,,,,,,,0.008062400042512852,,,,,,0.0390624565377873,,,,,,,,,0.002904944232083463,0.01674105358372512,,0.00025114097042206027,,0.0017218924938385504,5.143605669886567e-07,,,,0.007406363594423434,,,,0.009532789055557466,,,,0.0001898403589114939,,,,,,,,,0.013209517876306351,,,,0.0013474799922008078,,,,,,,,,,,,,,,,0.00318700150789054,
ctx-lh-7Networks_LH_SomMot_5,,,,,,,,,,,,,,,,,,,,0.03160767737431865,,,0.027346802522247818,0.0004107138925234042,,,,,,,,,,0.03516655269400794,,,0.0009484969650112837,,,,,,,,,,,,,,,,,,,,,,,0.017404167433785263,0.00033068201379498604,0.022725920181403885,,,,,,,0.04637044691793393,,,,,,,,0.005235425407614455,,0.02359156579379258,,5.143605669886567e-07,,,,,0.0390624565377873,0.012188493776012015,,0.020292708184530762,,,,,,,,,,0.01488310791441764,
ctx-lh-7Networks_LH_SomMot_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010788104691877624,,,0.009532789055557466,,,0.04482305368070103,,,,,,,,0.00993592864323757,,,,,,0.04637044691793393,0.025409132332412838,,,3.209606369632434e-05,,0.008062400042512852,0.006236230225740557,,0.0137478772462392,0.012188493776012015,0.028362624148842053,,,,,,,,,,,,,,,0.03642656723655528,,0.007096674484820744,,,,,,0.03642656723655528,,,,,,,0.04044012827699094,,,,,,,,
ctx-lh-7Networks_LH_DorsAttn_Post_1,,,,,,,,,,,,,,,,,0.021077211149259905,0.0025244364526890023,0.0011605350727914708,,0.00033068201379498604,,0.018799901092683157,,0.0077281374480457545,,,,0.010788104691877624,,,,,0.025409132332412838,,,,,,,,,,,,,,0.0007728826499848873,,,,0.0030429895688774394,,0.012188493776012015,,,,,,0.009532789055557466,0.0030429895688774394,,,,0.011238113943507762,0.011238113943507762,,0.018090233147435783,,,0.010788104691877624,,,,,,,,,,,,,,,,,,0.016100253803623156,,,,,,,,0.03394397832956753,,0.018799901092683157,0.0057160771645736715
ctx-lh-7Networks_LH_DorsAttn_Post_2,,,,,,,,,,,,,,,,,,0.028362624148842053,,,,,,,,,,,,,,,,0.03642656723655528,0.004791633570757607,,0.00015125131725810876,0.024485719460620933,0.016100253803623156,,0.025409132332412838,,,,,,,,,,,,,,,,,,0.021888043990126678,,,,,,,,,,,0.026362568019486714,,,,0.0390624565377873,,,,,0.008409565893929011,,,,,,,,,,,,0.01488310791441764,0.019533834240609522,0.01430554870498709,,0.04637044691793393,,,,0.03394397832956753,
ctx-lh-7Networks_LH_DorsAttn_Post_3,,,,,,,,,,,,,,,,,,,0.002088013819818477,0.006236230225740557,,0.006236230225740557,0.0034938430372004775,,,0.0043822054827061365,,,0.0479626305429214,,,,,,,,,,,,,,,,,,,,7.972287275312753e-05,,,,,0.03160767737431865,0.0003891609903276726,0.009144318921749349,,,,0.0009978456717863295,0.000696890615223051,,,,,,0.007406363594423434,,,,0.010354206971866994,,,,,,,0.04637044691793393,0.03516655269400794,,0.018090233147435783,,,0.0005958422443319249,,,,,,,,,,,0.03160767737431865,,,,1.436699328446356e-07,
ctx-lh-7Networks_LH_DorsAttn_Post_4,,,,,,,,,,,,,,,,,,,,0.03642656723655528,,,,,,,,,,,0.008409565893929011,,0.037724904141144926,,,,0.013209517876306351,,,,,,,,0.030492242959658585,,,,,,,,,,,,,,,,3.016187867755517e-05,,,0.021077211149259905,0.032757973115373956,,,0.0043822054827061365,,0.0030429895688774394,0.0014157329264130175,,,,,,,,0.0006278998799150822,,,,,0.0024081200550082624,,,,,,,,,,,,,,,0.028362624148842053,
ctx-lh-7Networks_LH_DorsAttn_Post_5,,,,,,,,,,,,,,,,,,,,,,,,,0.03642656723655528,,,,,0.0077281374480457545,,,,,,0.0014157329264130175,,,0.04044012827699094,,,,0.010354206971866994,,,,,0.03516655269400794,,,,,,0.011238113943507762,,,,,,,,,0.027346802522247818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010354206971866994,
ctx-lh-7Networks_LH_DorsAttn_Post_6,,,,,,,,,,,,,,,,,,,,,,,,,0.013209517876306351,,,,,,,,,,,,0.0005085877020342656,,,,,,,0.013209517876306351,,,,,,,,0.016100253803623156,,0.0077281374480457545,0.0011605350727914708,,,,,0.017404167433785263,0.00010695997577363736,0.006511986190622881,,,,,,0.03516655269400794,,,0.049600567091059616,,,,0.024485719460620933,0.016100253803623156,,,,,,0.01674105358372512,,0.0017218924938385504,0.0038273778765890196,,,,,,0.010788104691877624,,,,,,,,,
ctx-lh-7Networks_LH_DorsAttn_PrCv_1,,,,,,,,,,,,,,,,,,,,,,,,0.016100253803623156,0.006511986190622881,,,,,,,,,0.037724904141144926,,,0.0034938430372004775,,,,,,,0.0017218924938385504,,,,,,,,,,,,,,,,,,,0.03516655269400794,,,,,,,,,,,,,0.00031309406228674757,,,,,,0.01674105358372512,,,,,,,,,,,,,0.03160767737431865,,,,,
ctx-lh-7Networks_LH_DorsAttn_FEF_1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043822054827061365,0.032757973115373956,,,,,,,0.026362568019486714,,,,,,,0.04185883368836749,,,,,,,,,0.043319497323191763,,,0.037724904141144926,0.043319497323191763,,,,,,,,,,,,,,,,,0.016100253803623156,,,,,,,,,,,,0.01488310791441764,1.0188848065958062e-05,,,,,,,,,,,,,,0.027346802522247818,
ctx-lh-7Networks_LH_SalVentAttn_ParOper_1,,,,,,,,,,,,,,,,,,,,,,,,,,0.030492242959658585,,,,,,,,0.00034919249072262477,,,0.005470982175425574,0.024485719460620933,0.001640104523659966,,0.0006615583754439675,0.032757973115373956,0.007096674484820744,0.000901420143712174,,,,0.007406363594423434,8.935721044327308e-06,0.0014871651237839403,,,,0.011238113943507762,,,,,0.026362568019486714,,,0.0012200027453518386,,0.03394397832956753,,,,,,,0.049600567091059616,,,0.018799901092683157,,,,,,,,0.0005085877020342656,,,,0.026362568019486714,,,,,0.0017218924938385504,,0.00048226007847722486,,,0.0018968448287019074,0.0479626305429214,,0.004004784835096503,0.00023756073397486414
ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00318700150789054,,,,,,0.025409132332412838,,,0.0008137032979788674,0.00993592864323757,0.017404167433785263,,,,,,0.0390624565377873,,,,,,,,,,,,,,,,,,,,,,,,0.03160767737431865,,,,0.018799901092683157,,,0.0005958422443319249,,,0.03394397832956753,,,,,,,,0.018799901092683157,0.0390624565377873,0.00034919249072262477,,,,
ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007406363594423434,,0.027346802522247818,,,0.007406363594423434,7.830855763224257e-06,,,,0.003657149809003304,,,0.0390624565377873,0.018799901092683157,0.005235425407614455,0.019533834240609522,,,0.0008565196012783718,0.0034938430372004775,,,0.002904944232083463,,,,,,,,5.535098752838163e-07,3.8285183593634326e-07,,,,,0.005971045127842893,0.029410833419844074,,,,,,,0.0043822054827061365,,,,,,,,0.025409132332412838,,,0.00458277454252796,,5.568382336831528e-05,0.024485719460620933,,,
ctx-lh-7Networks_LH_SalVentAttn_PFCl_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032757973115373956,0.008409565893929011,0.0024081200550082624,,0.04185883368836749,,,,0.027346802522247818,,,,,,,,0.027346802522247818,,,,,,,,,,,,,0.04185883368836749,,,,,,0.049600567091059616,,,,,,,,,,0.022725920181403885,,,,,0.011238113943507762,,,,,,,,,,0.0043822054827061365,,,,,,,,,,,,
ctx-lh-7Networks_LH_SalVentAttn_Med_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004791633570757607,,0.03516655269400794,,0.0030429895688774394,0.021077211149259905,,,,,,0.0025244364526890023,,,,,,,0.03642656723655528,,,,,,,,,,,,,0.043319497323191763,,0.043319497323191763,,,,,,,,,,,,,,0.0008137032979788674,,,,0.026362568019486714,,,,,,0.01170473847839665,,0.01674105358372512,,0.025409132332412838
ctx-lh-7Networks_LH_SalVentAttn_Med_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043319497323191763,,,,,,,0.0030429895688774394,0.00264587796544003,,,,,,,,,,,,,,,,,0.00993592864323757,,,0.025409132332412838,,,,,,0.043319497323191763,,,,,,,,,,,,,,,0.005009081350784695,,0.009144318921749349,,,,,,,0.009532789055557466,,,,,,
ctx-lh-7Networks_LH_SalVentAttn_Med_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017218924938385504,,0.01488310791441764,,,,,,0.008409565893929011,,,,0.01674105358372512,,,,,,,,,,,,,,,0.032757973115373956,,,,,,,0.00219009329937865,,,,,,0.0003686700031608768,,,,,,,,,,,,,,,,,,,,,,,0.03160767737431865
ctx-lh-7Networks_LH_Limbic_OFC_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012822778937480101,,,,,,,,,0.001561909685955376,,,,,,,,,,,,0.02359156579379258,0.032757973115373956,,,,,,,,,,,,0.012188493776012015,,,,,,,,0.04637044691793393,0.000901420143712174,,,,,,,,,,,,,,,
ctx-lh-7Networks_LH_Limbic_TempPole_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027346802522247818,,,,,,0.04482305368070103,,,,,,,,,,,,0.022725920181403885,,,,,,,,,,,,,,,,,0.001640104523659966,,,,,,,,,,,0.009144318921749349,,,,,
ctx-lh-7Networks_LH_Limbic_TempPole_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033372077008423447,,,,,,,,,,,,0.00010089195538130503,0.0007339724208186604,0.017404167433785263,,,,,,,,,,,,,,,,,,,,,,,,,0.0479626305429214,,,,,,,,0.013209517876306351,,,0.0137478772462392,,,,,,,,,,0.0038273778765890196,,0.0033372077008423447,0.04185883368836749,0.010354206971866994
