,ctx-lh-7Networks_LH_Vis_1,ctx-lh-7Networks_LH_Vis_2,ctx-lh-7Networks_LH_Vis_3,ctx-lh-7Networks_LH_Vis_4,ctx-lh-7Networks_LH_Vis_5,ctx-lh-7Networks_LH_Vis_6,ctx-lh-7Networks_LH_Vis_7,ctx-lh-7Networks_LH_Vis_8,ctx-lh-7Networks_LH_Vis_9,ctx-lh-7Networks_LH_SomMot_1,ctx-lh-7Networks_LH_SomMot_2,ctx-lh-7Networks_LH_SomMot_3,ctx-lh-7Networks_LH_SomMot_4,ctx-lh-7Networks_LH_SomMot_5,ctx-lh-7Networks_LH_SomMot_6,ctx-lh-7Networks_LH_DorsAttn_Post_1,ctx-lh-7Networks_LH_DorsAttn_Post_2,ctx-lh-7Networks_LH_DorsAttn_Post_3,ctx-lh-7Networks_LH_DorsAttn_Post_4,ctx-lh-7Networks_LH_DorsAttn_Post_5,ctx-lh-7Networks_LH_DorsAttn_Post_6,ctx-lh-7Networks_LH_DorsAttn_PrCv_1,ctx-lh-7Networks_LH_DorsAttn_FEF_1,ctx-lh-7Networks_LH_SalVentAttn_ParOper_1,ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_1,ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_2,ctx-lh-7Networks_LH_SalVentAttn_PFCl_1,ctx-lh-7Networks_LH_SalVentAttn_Med_1,ctx-lh-7Networks_LH_SalVentAttn_Med_2,ctx-lh-7Networks_LH_SalVentAttn_Med_3,ctx-lh-7Networks_LH_Limbic_OFC_1,ctx-lh-7Networks_LH_Limbic_TempPole_1,ctx-lh-7Networks_LH_Limbic_TempPole_2,ctx-lh-7Networks_LH_Cont_Par_1,ctx-lh-7Networks_LH_Cont_PFCl_1,ctx-lh-7Networks_LH_Cont_pCun_1,ctx-lh-7Networks_LH_Cont_Cing_1,ctx-lh-7Networks_LH_Default_Temp_1,ctx-lh-7Networks_LH_Default_Temp_2,ctx-lh-7Networks_LH_Default_Par_1,ctx-lh-7Networks_LH_Default_Par_2,ctx-lh-7Networks_LH_Default_PFC_1,ctx-lh-7Networks_LH_Default_PFC_2,ctx-lh-7Networks_LH_Default_PFC_3,ctx-lh-7Networks_LH_Default_PFC_4,ctx-lh-7Networks_LH_Default_PFC_5,ctx-lh-7Networks_LH_Default_PFC_6,ctx-lh-7Networks_LH_Default_PFC_7,ctx-lh-7Networks_LH_Default_pCunPCC_1,ctx-lh-7Networks_LH_Default_pCunPCC_2,ctx-rh-7Networks_RH_Vis_1,ctx-rh-7Networks_RH_Vis_2,ctx-rh-7Networks_RH_Vis_3,ctx-rh-7Networks_RH_Vis_4,ctx-rh-7Networks_RH_Vis_5,ctx-rh-7Networks_RH_Vis_6,ctx-rh-7Networks_RH_Vis_7,ctx-rh-7Networks_RH_Vis_8,ctx-rh-7Networks_RH_SomMot_1,ctx-rh-7Networks_RH_SomMot_2,ctx-rh-7Networks_RH_SomMot_3,ctx-rh-7Networks_RH_SomMot_4,ctx-rh-7Networks_RH_SomMot_5,ctx-rh-7Networks_RH_SomMot_6,ctx-rh-7Networks_RH_SomMot_7,ctx-rh-7Networks_RH_SomMot_8,ctx-rh-7Networks_RH_DorsAttn_Post_1,ctx-rh-7Networks_RH_DorsAttn_Post_2,ctx-rh-7Networks_RH_DorsAttn_Post_3,ctx-rh-7Networks_RH_DorsAttn_Post_4,ctx-rh-7Networks_RH_DorsAttn_Post_5,ctx-rh-7Networks_RH_DorsAttn_PrCv_1,ctx-rh-7Networks_RH_DorsAttn_FEF_1,ctx-rh-7Networks_RH_SalVentAttn_TempOccPar_1,ctx-rh-7Networks_RH_SalVentAttn_TempOccPar_2,ctx-rh-7Networks_RH_SalVentAttn_FrOperIns_1,ctx-rh-7Networks_RH_SalVentAttn_Med_1,ctx-rh-7Networks_RH_SalVentAttn_Med_2,ctx-rh-7Networks_RH_Limbic_OFC_1,ctx-rh-7Networks_RH_Limbic_TempPole_1,ctx-rh-7Networks_RH_Cont_Par_1,ctx-rh-7Networks_RH_Cont_Par_2,ctx-rh-7Networks_RH_Cont_PFCl_1,ctx-rh-7Networks_RH_Cont_PFCl_2,ctx-rh-7Networks_RH_Cont_PFCl_3,ctx-rh-7Networks_RH_Cont_PFCl_4,ctx-rh-7Networks_RH_Cont_Cing_1,ctx-rh-7Networks_RH_Cont_PFCmp_1,ctx-rh-7Networks_RH_Cont_pCun_1,ctx-rh-7Networks_RH_Default_Par_1,ctx-rh-7Networks_RH_Default_Temp_1,ctx-rh-7Networks_RH_Default_Temp_2,ctx-rh-7Networks_RH_Default_Temp_3,ctx-rh-7Networks_RH_Default_PFCv_1,ctx-rh-7Networks_RH_Default_PFCv_2,ctx-rh-7Networks_RH_Default_PFCdPFCm_1,ctx-rh-7Networks_RH_Default_PFCdPFCm_2,ctx-rh-7Networks_RH_Default_PFCdPFCm_3,ctx-rh-7Networks_RH_Default_pCunPCC_1,ctx-rh-7Networks_RH_Default_pCunPCC_2
ctx-lh-7Networks_LH_SomMot_4,,,,,,,,,,,,,,0.010058089339634204,0.027042343392238054,,,,,,,,,0.005748026957468505,,0.012659159001258764,0.00020492477164318914,5.499380809202966e-05,,,,,,,,0.013650105836425681,0.007944698721762842,,,,,,,,0.02896183455595913,,,,0.04174900343070623,,,,,,,0.00346848446120549,,0.017046575659649843,,0.0029156177994965047,,9.675957017007872e-07,0.021929114216844653,0.001232844016507704,0.008945722506140999,0.0012918962521190765,,,,,,,,,,0.008600169452044362,,,,0.006497724199484976,0.00022768399537267115,,,0.032060881782594086,0.00038168948105771216,,0.007944698721762842,0.0005162825235349265,,,,,,,,0.04174900343070623,,,0.007045321456012208,0.03785868022427504
ctx-lh-7Networks_LH_SomMot_5,,,,,,,,,,,,,,,,,,,0.023531096172276035,0.045973051039542585,,,,0.0026705292784561393,0.04041617733682619,,0.00020492477164318914,0.0009278654303345388,0.02116437365608088,,,,,,,0.00023993505644751814,0.03315527051998386,,,,,,,0.01767967259545863,,,,,0.03315527051998386,,,,,,,5.195319925245493e-05,,0.00930364125200145,0.026124541581990346,0.004293338314969467,,0.006238567712927221,,0.001784256910858506,0.00038168948105771216,0.001953792020891559,,0.008600169452044362,,,,,,,0.005292588154909897,0.001953792020891559,,,,0.047458873535403345,3.4512511807071734e-07,,,0.0021380257180493036,3.3870795470235176e-06,,0.0007288852214143873,0.0008031650818417895,0.01833331338699053,,,,,,,0.02896183455595913,,0.0021380257180493036,,
ctx-lh-7Networks_LH_SomMot_6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004015620759245473,0.04174900343070623,,,,,,,,0.004670442765233262,,,,,,,,,,,,,,,0.007944698721762842,,,,,0.000491138710650545,,,3.47289169784014e-05,0.0003274549239844918,,0.004870041157555965,,,0.01970441846386597,9.542793498267663e-08,,,,,,,,,,,,,,,1.9262103400140226e-05,0.0013535535803673702,0.026124541581990346,0.027042343392238054,3.276539164043073e-05,,0.0018672551244384428,0.01129219511719873,0.022717820102965202,,,,,,,,,0.019008043544731436,,
ctx-lh-7Networks_LH_DorsAttn_Post_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014170844977084686,0.021929114216844653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctx-lh-7Networks_LH_DorsAttn_Post_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.624491679162242e-05,,0.029964860006536198,,,,,,,,,0.0036208749747415636,0.022717820102965202,,,0.002444433035339222,,,,,,,,,,,,,,,,,0.019008043544731436,,,,,,0.047458873535403345,,,,,,,,0.03544035329331771,,0.00019436480080271408,,,,0.047458873535403345,,,0.013650105836425681,,,,,0.0006293643762130561,,,0.0037793397466800386,0.022717820102965202,0.026124541581990346,0.005748026957468505,,,
ctx-lh-7Networks_LH_DorsAttn_Post_3,,,,,,,,,,,,,,,,,,,,,,,0.03428152137664199,,,,,,,,0.016433486934999946,0.03544035329331771,,,,,0.014170844977084686,,,,,,,,,,,,,,0.025233827502239615,0.0036208749747415636,,,,,0.044526658963645646,,,,,,,,0.045973051039542585,,,,,,,,,,,,,,0.012188025561059138,,0.003181105104693257,,,0.02116437365608088,,,0.002555191743849764,,,,,0.012188025561059138,,,,,,,,
ctx-lh-7Networks_LH_DorsAttn_Post_4,,,,,,,,,,,,,,,,,,,,,,,,0.007634071424036122,,,,,,,0.0022360055313578003,0.043118904801482456,0.016433486934999946,,,0.012659159001258764,0.032060881782594086,0.023531096172276035,,,,,,0.012659159001258764,,0.02116437365608088,,,,,,0.017046575659649843,,,,0.03911965682564376,0.02896183455595913,0.027042343392238054,,,,0.012659159001258764,,0.015265240712795601,0.023531096172276035,,,0.011732517376158512,,,,,,,,,,,0.0023380902736472513,,0.004870041157555965,,,,,0.017046575659649843,0.03428152137664199,,,,0.02116437365608088,0.0011762968174484339,,0.030997645219451638,,,,,,
ctx-lh-7Networks_LH_DorsAttn_Post_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02116437365608088,,,,,0.015839880617618023,0.010058089339634204,,,,,,,,,,,,,,,,,,,,,,,,,0.029964860006536198,,,,,,,,,,,,0.03315527051998386,,,,,0.0059887668864386364,,,,,,,,0.04898492610571757,,0.006238567712927221,,,,,,,,,,,
ctx-lh-7Networks_LH_DorsAttn_Post_6,,,,,,,,,,,,,,,,,,,,,,,,0.03428152137664199,,,0.013146366385736845,,,,0.032060881782594086,,,,,,,,,,,,,0.044526658963645646,,,,,,,0.010455397388298723,,,,,0.016433486934999946,,,,,,,,,,0.023531096172276035,,,,,,,,,0.03544035329331771,0.013146366385736845,,,,,0.0036208749747415636,,,0.0026705292784561393,0.000599109503112483,,,0.03663249407089108,,,,,,,,0.03315527051998386,,,,
ctx-lh-7Networks_LH_DorsAttn_PrCv_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02798788662114234,0.012188025561059138,,0.023531096172276035,,,,,,,,,0.0012918962521190765,,,,0.010455397388298723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023531096172276035,,0.02116437365608088,,,,,,,,,,0.016433486934999946,0.0027906135863041727,,0.001953792020891559,0.024369557131279435,,0.02896183455595913,,,
ctx-lh-7Networks_LH_DorsAttn_FEF_1,,,,,,,,,,,,,,,,,,,,,,,,0.04898492610571757,,,,,0.024369557131279435,,0.006497724199484976,,0.011732517376158512,,,0.01767967259545863,,0.03663249407089108,,,,0.022717820102965202,,0.019008043544731436,,0.026124541581990346,,,,,0.006497724199484976,,,,,0.00733439035952398,,,,,,,,,,,,,,,,,,,,,,,0.006497724199484976,,0.005516060670268779,,,,,0.002555191743849764,,,,,0.001784256910858506,0.024369557131279435,,0.0027906135863041727,0.010058089339634204,0.0029156177994965047,0.001953792020891559,,0.01767967259545863,
ctx-lh-7Networks_LH_SalVentAttn_ParOper_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.208762432584491e-06,0.009674301884991316,,,,,,,,,,,,,,,,,,,,,,,,,0.001020734932492218,0.01833331338699053,,,,,,0.0036208749747415636,0.03315527051998386,,,0.024369557131279435,,,,,,,,,,,1.7646035943890483e-06,0.011732517376158512,,,0.011732517376158512,,,,,,,,,,,0.0037793397466800386,0.0009732734148590619,0.016433486934999946,0.01767967259545863,,,
ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02798788662114234,,,0.001417919525796946,0.0022360055313578003,,,,,0.005516060670268779,,,,,0.027042343392238054,7.29027399638833e-05,,,,,,,,,,,,,,0.02896183455595913,,,,0.013146366385736845,,0.02798788662114234,0.023531096172276035,,,,,,,,,,,,,,,0.022717820102965202,0.012659159001258764,,,0.027042343392238054,,,,0.013650105836425681,,,,,0.006238567712927221,,1.1878207315334998e-05,0.00016567455341026291,,0.01970441846386597,,0.03663249407089108,
ctx-lh-7Networks_LH_SalVentAttn_FrOperIns_2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006497724199484976,0.012659159001258764,,,0.00733439035952398,,0.043118904801482456,,,,,,,,,,0.004115349345037043,,,,,,,,,,,,,,0.03911965682564376,,,,,,,,0.02116437365608088,,,,0.045973051039542585,,,,,,,0.04041617733682619,,,0.015839880617618023,0.020423003436354382,,,0.0029156177994965047,,,0.045973051039542585,,,,,0.012659159001258764,,,1.6088254241609918e-05,0.0001488179111100639,,0.012188025561059138,,,
ctx-lh-7Networks_LH_SalVentAttn_PFCl_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043118904801482456,0.03785868022427504,0.0033219614533188226,,,,0.00018431848618678763,0.0007288852214143873,7.29027399638833e-05,0.00107033408154085,0.014170844977084686,,,,,,,,,,,0.03663249407089108,,,,,,,,,0.022717820102965202,,,,,,,,,0.024369557131279435,,,,,
ctx-lh-7Networks_LH_SalVentAttn_Med_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021602271583926554,0.005516060670268779,0.01833331338699053,0.001232844016507704,,,0.010866628736868595,,,,,,0.01833331338699053,,,,,,,,,,,,,,,,,,,8.151039371990569e-05,0.015265240712795601,0.0008031650818417895,,,,,,,,,,,,0.04041617733682619,,,0.0009732734148590619,0.03663249407089108,,,,,,,,,,,0.010058089339634204,0.04041617733682619,,0.000422399440244812,,,,,0.03315527051998386,
ctx-lh-7Networks_LH_SalVentAttn_Med_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007288852214143873,0.0036208749747415636,,,,,,,,,,,,,,,,,,,0.03785868022427504,,,,,,,,0.047458873535403345,,,,0.043118904801482456,,,,,,,,,,,,,,,,5.195319925245493e-05,0.008266614531992005,,,,,,,,,,,,,,0.032060881782594086,0.0011762968174484339,0.01767967259545863,,,,
ctx-lh-7Networks_LH_SalVentAttn_Med_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047458873535403345,,,,0.03911965682564376,,,,0.025233827502239615,0.027042343392238054,0.020423003436354382,0.0008031650818417895,0.00022768399537267115,,,0.0006941904247009087,0.0013535535803673702,,,,,,,,,,,,0.03911965682564376,,,,,,,,,,,,,,,,,,,,0.008600169452044362,,0.01833331338699053,,,,,0.013650105836425681,,,,,,0.032060881782594086,,0.014170844977084686,0.007634071424036122,,0.0029156177994965047,,0.016433486934999946,
ctx-lh-7Networks_LH_Limbic_OFC_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007288852214143873,,0.0027906135863041727,0.02798788662114234,0.012659159001258764,0.00019436480080271408,,0.020423003436354382,0.005077336805472735,,,0.043118904801482456,,0.003045720353198302,,,,,,,,,,,,,,,0.02116437365608088,0.010058089339634204,,,,,,,,0.0001488179111100639,0.008266614531992005,0.044526658963645646,0.0008844298069300548,0.0026705292784561393,,0.00733439035952398,0.0005702147410904141,0.0006610377960873535,0.014709060997500812,,0.009674301884991316,0.0018672551244384428,,,,,,0.0023380902736472513,0.003045720353198302,,,,,,,,,,,,
ctx-lh-7Networks_LH_Limbic_TempPole_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005516060670268779,0.010058089339634204,,,,0.012659159001258764,,,0.026124541581990346,0.007944698721762842,0.021929114216844653,0.004478290077590628,,,,,,,,,,,,,,,,,,,,,,0.04174900343070623,,0.006497724199484976,0.008945722506140999,,,,,,0.03663249407089108,0.013146366385736845,,0.01970441846386597,,0.016433486934999946,,,,,,,,,,,,,0.02116437365608088,,,,,,
